dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.073142,6.826960,3.350091,3.313300,-2.444080,-8.728482,0.715435
0.020000,4.122846,6.869989,3.415834,3.260927,-2.618649,-8.728482,0.711530
0.020000,4.171911,6.912103,3.480494,3.205063,-2.793219,-8.728482,0.706968
0.020000,4.220302,6.953230,3.544001,3.145707,-2.967789,-8.728482,0.701783
0.020000,4.267983,6.993306,3.606287,3.082860,-3.142358,-8.728482,0.696016
0.020000,4.314911,7.032268,3.667281,3.016521,-3.316928,-8.728482,0.689707
0.020000,4.361040,7.070058,3.726913,2.946691,-3.491498,-8.728482,0.682901
0.020000,4.406320,7.106624,3.785113,2.873370,-3.666067,-8.728482,0.675645
0.020000,4.450696,7.141916,3.841813,2.796557,-3.840637,-8.728482,0.667988
0.020000,4.494110,7.175891,3.896941,2.716253,-4.015206,-8.728482,0.659982
0.020000,4.536499,7.208510,3.950428,2.632458,-4.189776,-8.728482,0.651681
0.020000,4.577797,7.239739,4.002204,2.545171,-4.364346,-8.728482,0.643142
0.020000,4.617933,7.269549,4.052200,2.454393,-4.538915,-8.728482,0.634424
0.020000,4.656834,7.297915,4.100345,2.360123,-4.713485,-8.728482,0.625587
0.020000,4.694424,7.324817,4.146570,2.262362,-4.888055,-8.728482,0.616693
0.020000,4.730623,7.350241,4.190805,2.161109,-5.062624,-8.728482,0.607806
0.020000,4.765349,7.374173,4.232979,2.056365,-5.237194,-8.728482,0.598990
0.020000,4.798520,7.396608,4.273024,1.948132,-5.411659,-8.723242,0.590309
0.020000,4.830078,7.417560,4.310905,1.839899,-5.411659,-0.000000,0.581819
0.020000,4.859998,7.437064,4.346620,1.731666,-5.411659,0.000000,0.573567
0.020000,4.888251,7.455158,4.380171,1.623435,-5.411554,0.005240,0.565598
0.020000,4.914843,7.471896,4.411593,1.518695,-5.236984,8.728482,0.557945
0.020000,4.939808,7.487350,4.440954,1.417447,-5.062415,8.728482,0.550627
0.020000,4.963184,7.501591,4.468325,1.319690,-4.887845,8.728482,0.543663
0.020000,4.985008,7.514684,4.493777,1.225424,-4.713275,8.728482,0.537063
0.020000,5.005324,7.526696,4.517377,1.134650,-4.538706,8.728482,0.530838
0.020000,5.024173,7.537687,4.539197,1.047368,-4.364136,8.728482,0.524993
0.020000,5.041602,7.547719,4.559307,0.963576,-4.189566,8.728482,0.519531
0.020000,5.057657,7.556847,4.577775,0.883276,-4.014997,8.728482,0.514451
0.020000,5.072386,7.565127,4.594673,0.806468,-3.840427,8.728482,0.509749
0.020000,5.085841,7.572611,4.610069,0.733151,-3.665858,8.728482,0.505422
0.020000,5.098074,7.579348,4.624034,0.663325,-3.491288,8.728482,0.501462
0.020000,5.109136,7.585387,4.636637,0.596990,-3.316718,8.728482,0.497858
0.020000,5.119083,7.590772,4.647948,0.534147,-3.142149,8.728482,0.494601
0.020000,5.127970,7.595548,4.658038,0.474796,-2.967579,8.728482,0.491677
0.020000,5.135854,7.599757,4.666975,0.418936,-2.793009,8.728482,0.489072
0.020000,5.142793,7.603440,4.674830,0.366567,-2.618440,8.728482,0.486771
0.020000,5.148844,7.606634,4.681673,0.317689,-2.443870,8.728482,0.484759
0.020000,5.154066,7.609379,4.687573,0.272303,-2.269300,8.728482,0.483017
0.020000,5.158520,7.611711,4.692600,0.230409,-2.094731,8.728482,0.481529
0.020000,5.162265,7.613665,4.696824,0.192006,-1.920161,8.728482,0.480275
0.020000,5.165362,7.615276,4.700315,0.157094,-1.745592,8.728482,0.479236
0.020000,5.167872,7.616579,4.703142,0.125673,-1.571022,8.728482,0.478393
0.020000,5.169855,7.617607,4.705377,0.097744,-1.396452,8.728482,0.477727
0.020000,5.171375,7.618393,4.707087,0.073307,-1.221883,8.728482,0.477216
0.020000,5.172491,7.618970,4.708344,0.052360,-1.047313,8.728482,0.476840
0.020000,5.173266,7.619370,4.709217,0.034906,-0.872743,8.728482,0.476579
0.020000,5.173763,7.619626,4.709775,0.020942,-0.698174,8.728482,0.476412
0.020000,5.174042,7.619770,4.710089,0.010470,-0.523604,8.728482,0.476317
0.020000,5.174166,7.619834,4.710229,0.003489,-0.349034,8.728482,0.476276
0.020000,5.174197,7.619850,4.710264,0.000000,-0.174465,8.728482,0.476265
0.020000,5.174197,7.619850,4.710264,0.000000,0.000000,8.723242,0.476265
